#{"t_start": 1721698698.4732277, "env_id": "NormalTBS_Env-v2"}
r,l,t
-428.8,119,2352.465127
-7268.0,395,2358.241225
-1455.0,141,2363.081058
-1073.4,53,2363.387858
-2457.2,176,2366.937602
-6152.4,350,2372.595423
-3547.4,369,2378.646191
-1462.0,116,2379.257153
-9934.4,703,2386.861915
-4814.6,315,2392.310418
-2099.2,234,2396.846323
-936.8,103,2397.40553
-650.0,32,2397.58566
-584.2,106,2400.900298
-549.2,63,2401.263557
-5338.4,589,2407.693567
-1616.2,107,2412.496331
-2416.6,274,2417.392902
-1617.6,103,2417.942141
-1290.4,89,2421.065998
-4949.0,272,2426.399545
-2876.0,430,2433.117198
-4999.2,463,2440.565023
-2130.2,240,2445.390898
-1036.2,108,2449.461806
-2405.6,444,2455.909071
-1268.8,161,2461.03851
-3441.6,478,2467.506581
-1021.4,210,2471.809247
-1806.0,187,2472.823389
-2047.2,182,2477.587344
-453.4,190,2481.945011
-564.4,89,2482.427953
-785.4,111,2485.32454
-904.2,201,2486.454215
-780.2,75,2490.62545
-1012.4,146,2491.4342
-899.2,125,2495.512407
-949.4,81,2495.958497
-709.4,93,2496.48693
-1666.6,253,2500.218441
-229.0,66,2504.740588
-2223.4,196,2505.854021
-991.6,167,2510.712231
-1022.8,171,2515.071778
-611.2,105,2515.636909
-494.0,108,2518.718859
-421.8,47,2518.985752
-738.6,95,2519.544756
-620.2,150,2522.855607
-409.4,140,2523.712639
-248.4,74,2527.180682
-412.0,75,2527.624425
-1122.8,225,2532.581141
-515.4,240,2537.626195
-221.0,24,2537.760534
-227.8,270,2543.040956
-1218.4,342,2548.389424
-1421.6,565,2555.350633
-68.6,96,2560.161845
-761.0,63,2560.515014
-1484.0,136,2564.248747
-1500.4,298,2570.485996
-349.0,37,2570.69134
-418.4,42,2570.917376
-2854.8,336,2575.682789
-2005.2,371,2582.204861
-975.2,177,2583.138817
-1340.4,212,2587.793084
-2136.2,411,2594.610914
-1510.4,235,2599.013253
-973.6,211,2604.088823
-847.0,272,2609.782677
-279.4,130,2610.508187
-1843.4,483,2616.460082
-680.4,104,2617.035794
-322.6,105,2620.81954
-190.8,57,2621.122771
-265.0,122,2624.302296
-318.4,89,2624.811193
-1152.0,342,2630.024935
-333.4,44,2630.283921
-666.6,101,2634.85464
-2077.8,330,2640.091082
-586.6,71,2640.480672
-802.6,169,2644.788713
-439.8,141,2648.728857
-309.8,223,2649.919193
-505.8,159,2655.017593
-1708.4,275,2659.889227
-4605.8,956,2670.900277
-251.8,43,2671.132468
-347.2,91,2671.609715
-1877.8,327,2676.524622
-347.4,29,2676.67749
-654.0,170,2677.591719
-1027.8,171,2682.120698
-1825.2,323,2687.472578
-1651.6,316,2694.355192
-1225.0,200,2695.456132
-632.6,137,2700.356298
-970.8,376,2705.644938
-775.0,189,2711.170677
-594.8,129,2715.671433
-271.0,65,2716.017966
-3253.0,875,2724.706814
-168.6,84,2729.33341
-347.4,159,2730.210925
-159.6,180,2734.422839
-341.4,127,2738.363919
-768.4,208,2739.616301
-222.2,29,2739.809331
-329.8,109,2744.392587
-703.8,176,2748.673265
-424.4,210,2749.878338
-314.0,75,2754.133888
-629.6,150,2754.912485
-337.0,77,2758.604094
-463.0,196,2759.674672
-93.2,58,2764.08895
-248.0,26,2764.225142
-2520.0,1308,2777.63624
-61.0,97,2778.162581
-217.8,75,2778.575005
-528.4,369,2783.523217
-170.0,25,2783.675323
-348.6,222,2788.132026
-766.0,259,2793.022003
-376.2,113,2793.658713
-246.4,26,2793.812232
